CustomerID,OrderDate,Salesperson,ProductName,ProductCategory,Quantity,UnitPrice_In_Dollars,TotalPrice_In_Dollars,City,Country,Channel,Spend,LeadsGenerated,ConversionRate
200,2022-07-19,"Bob Johnson","African Hair Care Products","Fashion and Accessories",818,6,4908,Nairobi,Kenya,TikTok,60,4619,0.6
201,2022-07-20,"Jane Smith","Kikoy Throw","Fashion and Accessories",683,10,6830,Luanda,Angola,X_Twitter,65,4917,0.5
202,2022-07-21,"Jane Smith","Chai Tea","Food and Beverages",957,10,9570,Luanda,Angola,X_Twitter,65,2944,0.5
203,2022-07-22,"Bob Johnson","Kitenge Fabric","Fashion and Accessories",523,9,4707,Nairobi,Kenya,X_Twitter,65,2467,0.5
204,2022-07-23,"Bob Johnson","Aloe Vera","Personal Care",545,6,3270,Lagos,Nigeria,X_Twitter,65,1434,0.5
205,2022-07-24,"Denis Kombe","Maasai Shuka","Fashion and Accessories",713,11,7843,"Addis Ababa",Ethiopia,Facebook,50,681,0.9
206,2022-07-25,"Jane Smith","Aloe Vera","Personal Care",572,6,3432,"Dar es Salaam",Tanzania,X_Twitter,65,2447,0.5
207,2022-07-26,"Jane Smith","Aloe Vera","Personal Care",756,13,9828,Nairobi,Kenya,TikTok,60,717,0.6
208,2022-07-27,"Jane Smith","African Hair Care Products","Fashion and Accessories",524,7,3668,Nairobi,Kenya,Facebook,50,3984,0.9
209,2022-07-28,"John Doe","Kikoy Throw","Fashion and Accessories",506,8,4048,Luanda,Angola,X_Twitter,65,1976,0.5
210,2022-07-29,"Denis Kombe","Chai Tea","Food and Beverages",609,7,4263,Accra,Ghana,Instagram,55,2994,0.8
211,2022-07-30,"Bob Johnson","African Hair Care Products","Fashion and Accessories",789,8,6312,Johannesburg,"South Africa",Facebook,50,2573,0.9
212,2022-07-31,"John Doe","Sukuma Wiki","Food and Beverages",644,10,6440,Nairobi,Kenya,YouTube,70,2479,0.2
213,2022-08-01,"Denis Kombe","Sukuma Wiki","Food and Beverages",983,13,12779,Luanda,Angola,YouTube,70,2271,0.2
214,2022-08-02,"Bob Johnson","Kitenge Fabric","Fashion and Accessories",946,12,11352,Luanda,Angola,Instagram,55,4633,0.8
215,2022-08-03,"Bob Johnson","Maasai Shuka","Fashion and Accessories",925,5,4625,Accra,Ghana,Instagram,55,4615,0.8
216,2022-08-04,"Bob Johnson","Wooden Bowls","Handicrafts and Home Decor",725,6,4350,Lagos,Nigeria,X_Twitter,65,4491,0.5
217,2022-08-05,"Bob Johnson","Wooden Bowls","Handicrafts and Home Decor",561,9,5049,"Addis Ababa",Ethiopia,TikTok,60,4717,0.6
218,2022-08-06,"Bob Johnson","Maasai Shuka","Fashion and Accessories",952,13,12376,Accra,Ghana,Facebook,50,1485,0.9
219,2022-08-07,"Denis Kombe","Kikoy Throw","Fashion and Accessories",574,13,7462,"Addis Ababa",Ethiopia,Facebook,50,3102,0.9
220,2022-08-08,"Denis Kombe","African Hair Care Products","Fashion and Accessories",559,6,3354,Accra,Ghana,Instagram,55,3275,0.8
221,2022-08-09,"Alice Lee","Sukuma Wiki","Food and Beverages",926,11,10186,Lagos,Nigeria,Facebook,50,2199,0.9
222,2022-08-10,"Jane Smith","Wooden Bowls","Handicrafts and Home Decor",967,12,11604,Luanda,Angola,Facebook,50,3487,0.9
223,2022-08-11,"Denis Kombe","Maasai Shuka","Fashion and Accessories",727,8,5816,"Dar es Salaam",Tanzania,Instagram,55,2211,0.8
224,2022-08-12,"Alice Lee","Kikoy Throw","Fashion and Accessories",844,10,8440,Johannesburg,"South Africa",X_Twitter,65,636,0.5
225,2022-08-13,"Bob Johnson","Sukuma Wiki","Food and Beverages",576,10,5760,"Addis Ababa",Ethiopia,Facebook,50,3731,0.9
226,2022-08-14,"Jane Smith","Kikoy Throw","Fashion and Accessories",859,7,6013,Nairobi,Kenya,Instagram,55,1659,0.8
227,2022-08-15,"Alice Lee","Chai Tea","Food and Beverages",852,11,9372,Johannesburg,"South Africa",TikTok,60,2021,0.6
228,2022-08-16,"John Doe","Aloe Vera","Personal Care",922,8,7376,Lagos,Nigeria,Facebook,50,1842,0.9
229,2022-08-17,"Bob Johnson","Kikoy Throw","Fashion and Accessories",898,5,4490,"Addis Ababa",Ethiopia,TikTok,60,4502,0.6
230,2022-08-18,"Denis Kombe","Kikoy Throw","Fashion and Accessories",959,11,10549,Johannesburg,"South Africa",Facebook,50,3900,0.9
231,2022-08-19,"Bob Johnson","Kitenge Fabric","Fashion and Accessories",742,5,3710,"Addis Ababa",Ethiopia,Instagram,55,510,0.8
232,2022-08-20,"Bob Johnson","African Hair Care Products","Fashion and Accessories",637,8,5096,Lagos,Nigeria,X_Twitter,65,4902,0.5
233,2022-08-21,"Alice Lee","Wooden Bowls","Handicrafts and Home Decor",998,9,8982,"Dar es Salaam",Tanzania,YouTube,70,4219,0.2
234,2022-08-22,"Bob Johnson","Maasai Shuka","Fashion and Accessories",767,8,6136,Johannesburg,"South Africa",X_Twitter,65,4754,0.5
235,2022-08-23,"Jane Smith","Maasai Shuka","Fashion and Accessories",643,9,5787,"Addis Ababa",Ethiopia,Instagram,55,1419,0.8
236,2022-08-24,"Bob Johnson","Maasai Shuka","Fashion and Accessories",665,10,6650,Johannesburg,"South Africa",TikTok,60,4651,0.6
237,2022-08-25,"Denis Kombe","Aloe Vera","Personal Care",616,13,8008,"Dar es Salaam",Tanzania,X_Twitter,65,3289,0.5
238,2022-08-26,"Jane Smith","Maasai Shuka","Fashion and Accessories",599,8,4792,Lagos,Nigeria,TikTok,60,1179,0.6
239,2022-08-27,"Denis Kombe","Kikoy Throw","Fashion and Accessories",947,10,9470,Johannesburg,"South Africa",Instagram,55,3060,0.8
240,2022-08-28,"Jane Smith","Aloe Vera","Personal Care",959,6,5754,Nairobi,Kenya,TikTok,60,4665,0.6
241,2022-08-29,"Alice Lee","Kitenge Fabric","Fashion and Accessories",981,14,13734,Accra,Ghana,X_Twitter,65,3476,0.5
242,2022-08-30,"Alice Lee","Wooden Bowls","Handicrafts and Home Decor",944,8,7552,Johannesburg,"South Africa",Instagram,55,2621,0.8
243,2022-08-31,"John Doe","Chai Tea","Food and Beverages",513,7,3591,Nairobi,Kenya,Facebook,50,2326,0.9
244,2022-09-01,"Denis Kombe","Sukuma Wiki","Food and Beverages",821,13,10673,Accra,Ghana,X_Twitter,65,4297,0.5
245,2022-09-02,"Alice Lee","Kikoy Throw","Fashion and Accessories",690,13,8970,Nairobi,Kenya,YouTube,70,2482,0.2
246,2022-09-03,"John Doe","Aloe Vera","Personal Care",619,9,5571,"Dar es Salaam",Tanzania,TikTok,60,3864,0.6
247,2022-09-04,"Alice Lee","Kitenge Fabric","Fashion and Accessories",507,7,3549,Nairobi,Kenya,Facebook,50,1920,0.9
248,2022-09-05,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",617,12,7404,"Dar es Salaam",Tanzania,X_Twitter,65,2641,0.5
249,2022-09-06,"Jane Smith","Kikoy Throw","Fashion and Accessories",519,7,3633,"Addis Ababa",Ethiopia,Instagram,55,2342,0.8
250,2022-09-07,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",845,14,11830,Accra,Ghana,Instagram,55,3817,0.8
251,2022-09-08,"Jane Smith","Kitenge Fabric","Fashion and Accessories",830,9,7470,"Addis Ababa",Ethiopia,Facebook,50,3309,0.9
252,2022-09-09,"John Doe","Kikoy Throw","Fashion and Accessories",712,5,3560,Lagos,Nigeria,X_Twitter,65,4453,0.5
253,2022-09-10,"Jane Smith","Kikoy Throw","Fashion and Accessories",830,14,11620,"Dar es Salaam",Tanzania,X_Twitter,65,611,0.5
254,2022-09-11,"Alice Lee","Chai Tea","Food and Beverages",755,10,7550,Lagos,Nigeria,Facebook,50,4666,0.9
255,2022-09-12,"Bob Johnson","Maasai Shuka","Fashion and Accessories",586,12,7032,Johannesburg,"South Africa",Instagram,55,3808,0.8
256,2022-09-13,"Bob Johnson","Maasai Shuka","Fashion and Accessories",798,9,7182,Johannesburg,"South Africa",Facebook,50,1208,0.9
257,2022-09-14,"Denis Kombe","Kikoy Throw","Fashion and Accessories",581,13,7553,"Dar es Salaam",Tanzania,Instagram,55,786,0.8
258,2022-09-15,"Bob Johnson","Maasai Shuka","Fashion and Accessories",935,13,12155,Luanda,Angola,YouTube,70,3056,0.2
259,2022-09-16,"Bob Johnson","Kitenge Fabric","Fashion and Accessories",699,9,6291,Johannesburg,"South Africa",X_Twitter,65,4725,0.5
260,2022-09-17,"Denis Kombe","Maasai Shuka","Fashion and Accessories",672,8,5376,Accra,Ghana,YouTube,70,3283,0.2
261,2022-09-18,"John Doe","Sukuma Wiki","Food and Beverages",974,13,12662,Lagos,Nigeria,Facebook,50,1004,0.9
262,2022-09-19,"Denis Kombe","Maasai Shuka","Fashion and Accessories",855,11,9405,Nairobi,Kenya,TikTok,60,4261,0.6
263,2022-09-20,"Jane Smith","Maasai Shuka","Fashion and Accessories",682,14,9548,Johannesburg,"South Africa",Facebook,50,4299,0.9
264,2022-09-21,"Jane Smith","Chai Tea","Food and Beverages",698,12,8376,"Dar es Salaam",Tanzania,Instagram,55,2055,0.8
265,2022-09-22,"Alice Lee","Maasai Shuka","Fashion and Accessories",678,13,8814,"Addis Ababa",Ethiopia,Facebook,50,3695,0.9
266,2022-09-23,"Bob Johnson","Wooden Bowls","Handicrafts and Home Decor",929,5,4645,Accra,Ghana,TikTok,60,3119,0.6
267,2022-09-24,"Jane Smith","Kikoy Throw","Fashion and Accessories",598,12,7176,"Addis Ababa",Ethiopia,Facebook,50,1800,0.9
268,2022-09-25,"John Doe","Wooden Bowls","Handicrafts and Home Decor",915,11,10065,Johannesburg,"South Africa",X_Twitter,65,2125,0.5
269,2022-09-26,"Denis Kombe","Maasai Shuka","Fashion and Accessories",824,13,10712,Nairobi,Kenya,Facebook,50,2749,0.9
270,2022-09-27,"Bob Johnson","Chai Tea","Food and Beverages",537,6,3222,Accra,Ghana,Facebook,50,836,0.9
271,2022-09-28,"Bob Johnson","Kikoy Throw","Fashion and Accessories",878,14,12292,Nairobi,Kenya,Facebook,50,3397,0.9
272,2022-09-29,"John Doe","African Hair Care Products","Fashion and Accessories",936,13,12168,Lagos,Nigeria,TikTok,60,829,0.6
273,2022-09-30,"Alice Lee","Wooden Bowls","Handicrafts and Home Decor",807,10,8070,Johannesburg,"South Africa",X_Twitter,65,3563,0.5
274,2022-10-01,"Denis Kombe","Sukuma Wiki","Food and Beverages",960,7,6720,Luanda,Angola,TikTok,60,1811,0.6
275,2022-10-02,"Denis Kombe","Aloe Vera","Personal Care",893,6,5358,"Dar es Salaam",Tanzania,TikTok,60,2050,0.6
276,2022-10-03,"Jane Smith","Kikoy Throw","Fashion and Accessories",967,13,12571,Nairobi,Kenya,Instagram,55,1935,0.8
277,2022-10-04,"Bob Johnson","Aloe Vera","Personal Care",697,11,7667,Luanda,Angola,X_Twitter,65,706,0.5
278,2022-10-05,"John Doe","Kitenge Fabric","Fashion and Accessories",985,12,11820,"Dar es Salaam",Tanzania,X_Twitter,65,3566,0.5
279,2022-10-06,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",793,9,7137,Lagos,Nigeria,TikTok,60,2359,0.6
280,2022-10-07,"Jane Smith","Maasai Shuka","Fashion and Accessories",995,10,9950,"Dar es Salaam",Tanzania,YouTube,70,3938,0.2
281,2022-10-08,"Alice Lee","Aloe Vera","Personal Care",876,10,8760,Accra,Ghana,Facebook,50,4748,0.9
282,2022-10-09,"Jane Smith","Aloe Vera","Personal Care",634,7,4438,Nairobi,Kenya,X_Twitter,65,1361,0.5
283,2022-10-10,"John Doe","Maasai Shuka","Fashion and Accessories",897,6,5382,Nairobi,Kenya,X_Twitter,65,2678,0.5
284,2022-10-11,"John Doe","Wooden Bowls","Handicrafts and Home Decor",577,6,3462,Nairobi,Kenya,X_Twitter,65,4261,0.5
285,2022-10-12,"Alice Lee","Wooden Bowls","Handicrafts and Home Decor",941,14,13174,"Addis Ababa",Ethiopia,Facebook,50,1152,0.9
286,2022-10-13,"Bob Johnson","Wooden Bowls","Handicrafts and Home Decor",888,7,6216,Accra,Ghana,Facebook,50,2637,0.9
287,2022-10-14,"Jane Smith","Maasai Shuka","Fashion and Accessories",959,9,8631,Luanda,Angola,Facebook,50,3715,0.9
288,2022-10-15,"Denis Kombe","Chai Tea","Food and Beverages",714,12,8568,"Addis Ababa",Ethiopia,TikTok,60,3450,0.6
289,2022-10-16,"Jane Smith","African Hair Care Products","Fashion and Accessories",565,8,4520,Johannesburg,"South Africa",Facebook,50,549,0.9
290,2022-10-17,"Jane Smith","Sukuma Wiki","Food and Beverages",536,9,4824,Johannesburg,"South Africa",TikTok,60,2167,0.6
291,2022-10-18,"John Doe","Maasai Shuka","Fashion and Accessories",769,13,9997,Nairobi,Kenya,X_Twitter,65,3231,0.5
292,2022-10-19,"Denis Kombe","Maasai Shuka","Fashion and Accessories",759,11,8349,Accra,Ghana,YouTube,70,1753,0.2
293,2022-10-20,"Denis Kombe","Maasai Shuka","Fashion and Accessories",973,11,10703,Luanda,Angola,YouTube,70,2769,0.2
294,2022-10-21,"Denis Kombe","Chai Tea","Food and Beverages",825,12,9900,"Addis Ababa",Ethiopia,TikTok,60,1071,0.6
295,2022-10-22,"Alice Lee","Chai Tea","Food and Beverages",694,5,3470,"Addis Ababa",Ethiopia,Instagram,55,3336,0.8
296,2022-10-23,"Bob Johnson","African Hair Care Products","Fashion and Accessories",829,10,8290,Johannesburg,"South Africa",Instagram,55,2133,0.8
297,2022-10-24,"Jane Smith","Chai Tea","Food and Beverages",848,10,8480,Accra,Ghana,YouTube,70,1455,0.2
298,2022-10-25,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",586,11,6446,Luanda,Angola,Facebook,50,4545,0.9
299,2022-10-26,"John Doe","Maasai Shuka","Fashion and Accessories",663,11,7293,Accra,Ghana,Instagram,55,2607,0.8
300,2022-10-27,"Bob Johnson","Chai Tea","Food and Beverages",519,9,4671,Nairobi,Kenya,Facebook,50,2951,0.9
301,2022-10-28,"Bob Johnson","Kikoy Throw","Fashion and Accessories",790,11,8690,Johannesburg,"South Africa",TikTok,60,852,0.6
302,2022-10-29,"Bob Johnson","African Hair Care Products","Fashion and Accessories",520,13,6760,Lagos,Nigeria,YouTube,70,3897,0.2
303,2022-10-30,"Bob Johnson","Chai Tea","Food and Beverages",679,5,3395,Nairobi,Kenya,Instagram,55,3365,0.8
304,2022-10-31,"Alice Lee","Maasai Shuka","Fashion and Accessories",956,6,5736,Nairobi,Kenya,Facebook,50,1935,0.9
305,2022-11-01,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",794,11,8734,Lagos,Nigeria,TikTok,60,4370,0.6
306,2022-11-02,"Bob Johnson","Wooden Bowls","Handicrafts and Home Decor",943,5,4715,"Dar es Salaam",Tanzania,Instagram,55,1180,0.8
307,2022-11-03,"Jane Smith","Maasai Shuka","Fashion and Accessories",941,14,13174,"Dar es Salaam",Tanzania,YouTube,70,1539,0.2
308,2022-11-04,"Bob Johnson","Chai Tea","Food and Beverages",820,9,7380,"Dar es Salaam",Tanzania,Facebook,50,826,0.9
309,2022-11-05,"Bob Johnson","Kitenge Fabric","Fashion and Accessories",990,12,11880,Accra,Ghana,YouTube,70,3466,0.2
310,2022-11-06,"Alice Lee","African Hair Care Products","Fashion and Accessories",954,7,6678,"Addis Ababa",Ethiopia,Facebook,50,4710,0.9
311,2022-11-07,"Jane Smith","Kitenge Fabric","Fashion and Accessories",875,14,12250,Lagos,Nigeria,Facebook,50,1755,0.9
312,2022-11-08,"Denis Kombe","Aloe Vera","Personal Care",503,7,3521,"Dar es Salaam",Tanzania,TikTok,60,4217,0.6
313,2022-11-09,"Bob Johnson","Aloe Vera","Personal Care",857,9,7713,Accra,Ghana,Instagram,55,1820,0.8
314,2022-11-10,"Denis Kombe","Chai Tea","Food and Beverages",773,14,10822,"Addis Ababa",Ethiopia,TikTok,60,3697,0.6
315,2022-11-11,"Bob Johnson","Maasai Shuka","Fashion and Accessories",880,11,9680,"Addis Ababa",Ethiopia,Instagram,55,3197,0.8
316,2022-11-12,"Alice Lee","Wooden Bowls","Handicrafts and Home Decor",953,6,5718,Accra,Ghana,X_Twitter,65,4359,0.5
317,2022-11-13,"Denis Kombe","Aloe Vera","Personal Care",778,9,7002,"Dar es Salaam",Tanzania,Instagram,55,1649,0.8
318,2022-11-14,"John Doe","Chai Tea","Food and Beverages",960,14,13440,Luanda,Angola,TikTok,60,635,0.6
319,2022-11-15,"Bob Johnson","Maasai Shuka","Fashion and Accessories",534,6,3204,Nairobi,Kenya,Facebook,50,4544,0.9
320,2022-11-16,"Jane Smith","Kikoy Throw","Fashion and Accessories",507,11,5577,"Addis Ababa",Ethiopia,Facebook,50,2057,0.9
321,2022-11-17,"Bob Johnson","Aloe Vera","Personal Care",556,11,6116,"Addis Ababa",Ethiopia,YouTube,70,4012,0.2
322,2022-11-18,"Jane Smith","Wooden Bowls","Handicrafts and Home Decor",549,12,6588,Lagos,Nigeria,Facebook,50,4305,0.9
323,2022-11-19,"Jane Smith","Kitenge Fabric","Fashion and Accessories",951,12,11412,Johannesburg,"South Africa",TikTok,60,4359,0.6
324,2022-11-20,"Bob Johnson","Kitenge Fabric","Fashion and Accessories",751,5,3755,Johannesburg,"South Africa",TikTok,60,1636,0.6
325,2022-11-21,"Denis Kombe","Maasai Shuka","Fashion and Accessories",561,12,6732,Luanda,Angola,YouTube,70,1094,0.2
326,2022-11-22,"John Doe","African Hair Care Products","Fashion and Accessories",632,11,6952,Lagos,Nigeria,YouTube,70,2186,0.2
327,2022-11-23,"Alice Lee","Sukuma Wiki","Food and Beverages",662,11,7282,Johannesburg,"South Africa",TikTok,60,860,0.6
328,2022-11-24,"John Doe","Aloe Vera","Personal Care",785,13,10205,Lagos,Nigeria,TikTok,60,545,0.6
329,2022-11-25,"Bob Johnson","Sukuma Wiki","Food and Beverages",791,11,8701,"Addis Ababa",Ethiopia,X_Twitter,65,2336,0.5
330,2022-11-26,"John Doe","Maasai Shuka","Fashion and Accessories",780,7,5460,"Dar es Salaam",Tanzania,Instagram,55,3444,0.8
331,2022-11-27,"Bob Johnson","Kikoy Throw","Fashion and Accessories",728,10,7280,"Addis Ababa",Ethiopia,Facebook,50,4238,0.9
332,2022-11-28,"Alice Lee","Wooden Bowls","Handicrafts and Home Decor",952,7,6664,Nairobi,Kenya,Facebook,50,4120,0.9
333,2022-11-29,"Alice Lee","Sukuma Wiki","Food and Beverages",533,6,3198,Lagos,Nigeria,TikTok,60,831,0.6
334,2022-11-30,"Alice Lee","Chai Tea","Food and Beverages",742,11,8162,"Addis Ababa",Ethiopia,X_Twitter,65,4818,0.5
335,2022-12-01,"Jane Smith","Aloe Vera","Personal Care",746,6,4476,"Addis Ababa",Ethiopia,TikTok,60,4829,0.6
336,2022-12-02,"Denis Kombe","Chai Tea","Food and Beverages",954,6,5724,"Addis Ababa",Ethiopia,X_Twitter,65,4554,0.5
337,2022-12-03,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",520,9,4680,Luanda,Angola,TikTok,60,3669,0.6
338,2022-12-04,"Bob Johnson","Maasai Shuka","Fashion and Accessories",617,8,4936,Accra,Ghana,Instagram,55,1865,0.8
339,2022-12-05,"Bob Johnson","Sukuma Wiki","Food and Beverages",598,11,6578,Nairobi,Kenya,X_Twitter,65,2549,0.5
340,2022-12-06,"Denis Kombe","Maasai Shuka","Fashion and Accessories",555,14,7770,Lagos,Nigeria,X_Twitter,65,4088,0.5
341,2022-12-07,"Jane Smith","Kitenge Fabric","Fashion and Accessories",859,11,9449,Accra,Ghana,TikTok,60,4857,0.6
342,2022-12-08,"Jane Smith","Chai Tea","Food and Beverages",744,8,5952,Luanda,Angola,Instagram,55,2514,0.8
343,2022-12-09,"Jane Smith","Maasai Shuka","Fashion and Accessories",682,10,6820,Nairobi,Kenya,TikTok,60,1457,0.6
344,2022-12-10,"Denis Kombe","Maasai Shuka","Fashion and Accessories",991,7,6937,"Dar es Salaam",Tanzania,TikTok,60,655,0.6
345,2022-12-11,"Alice Lee","Wooden Bowls","Handicrafts and Home Decor",563,13,7319,Johannesburg,"South Africa",YouTube,70,605,0.2
346,2022-12-12,"Denis Kombe","Chai Tea","Food and Beverages",915,11,10065,Lagos,Nigeria,Instagram,55,3530,0.8
347,2022-12-13,"Alice Lee","African Hair Care Products","Fashion and Accessories",620,14,8680,"Addis Ababa",Ethiopia,X_Twitter,65,1704,0.5
348,2022-12-14,"Alice Lee","Kitenge Fabric","Fashion and Accessories",837,8,6696,"Dar es Salaam",Tanzania,Facebook,50,2364,0.9
349,2022-12-15,"Jane Smith","Kitenge Fabric","Fashion and Accessories",801,11,8811,Lagos,Nigeria,YouTube,70,3747,0.2
350,2022-12-16,"Bob Johnson","Chai Tea","Food and Beverages",778,6,4668,Nairobi,Kenya,TikTok,60,2882,0.6
351,2022-12-17,"Jane Smith","Aloe Vera","Personal Care",886,10,8860,Nairobi,Kenya,X_Twitter,65,4650,0.5
352,2022-12-18,"John Doe","Chai Tea","Food and Beverages",794,5,3970,Luanda,Angola,TikTok,60,1283,0.6
353,2022-12-19,"Bob Johnson","Maasai Shuka","Fashion and Accessories",863,6,5178,"Addis Ababa",Ethiopia,YouTube,70,4965,0.2
354,2022-12-20,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",584,8,4672,Nairobi,Kenya,TikTok,60,4295,0.6
355,2022-12-21,"Alice Lee","Wooden Bowls","Handicrafts and Home Decor",941,7,6587,Accra,Ghana,X_Twitter,65,1872,0.5
356,2022-12-22,"John Doe","African Hair Care Products","Fashion and Accessories",796,14,11144,"Dar es Salaam",Tanzania,Instagram,55,3028,0.8
357,2022-12-23,"Jane Smith","African Hair Care Products","Fashion and Accessories",664,9,5976,"Addis Ababa",Ethiopia,Facebook,50,3889,0.9
358,2022-12-24,"Alice Lee","Aloe Vera","Personal Care",501,5,2505,Johannesburg,"South Africa",X_Twitter,65,2486,0.5
359,2022-12-25,"Denis Kombe","Chai Tea","Food and Beverages",923,9,8307,Luanda,Angola,YouTube,70,1730,0.2
360,2022-12-26,"Alice Lee","Kikoy Throw","Fashion and Accessories",972,13,12636,"Dar es Salaam",Tanzania,Facebook,50,1155,0.9
361,2022-12-27,"Jane Smith","Wooden Bowls","Handicrafts and Home Decor",902,11,9922,Accra,Ghana,YouTube,70,3035,0.2
362,2022-12-28,"Jane Smith","Sukuma Wiki","Food and Beverages",945,12,11340,Luanda,Angola,TikTok,60,1492,0.6
363,2022-12-29,"Bob Johnson","Kikoy Throw","Fashion and Accessories",862,8,6896,Lagos,Nigeria,TikTok,60,2493,0.6
364,2022-12-30,"John Doe","Chai Tea","Food and Beverages",589,11,6479,Accra,Ghana,TikTok,60,1778,0.6
365,2022-12-31,"Jane Smith","Kitenge Fabric","Fashion and Accessories",684,13,8892,"Dar es Salaam",Tanzania,X_Twitter,65,4235,0.5
366,2023-01-01,"Bob Johnson","Chai Tea","Food and Beverages",838,5,4190,Luanda,Angola,TikTok,60,527,0.6
367,2023-01-02,"Denis Kombe","Aloe Vera","Personal Care",612,5,3060,"Addis Ababa",Ethiopia,Instagram,55,3303,0.8
368,2023-01-03,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",854,5,4270,Luanda,Angola,Instagram,55,4571,0.8
369,2023-01-04,"Alice Lee","Kitenge Fabric","Fashion and Accessories",773,6,4638,"Dar es Salaam",Tanzania,Instagram,55,3227,0.8
370,2023-01-05,"Alice Lee","Aloe Vera","Personal Care",745,6,4470,Johannesburg,"South Africa",X_Twitter,65,1410,0.5
371,2023-01-06,"Denis Kombe","Kitenge Fabric","Fashion and Accessories",664,12,7968,"Dar es Salaam",Tanzania,TikTok,60,1789,0.6
372,2023-01-07,"Jane Smith","Kikoy Throw","Fashion and Accessories",680,9,6120,"Dar es Salaam",Tanzania,Facebook,50,2411,0.9
373,2023-01-08,"Alice Lee","Chai Tea","Food and Beverages",734,12,8808,Johannesburg,"South Africa",TikTok,60,3363,0.6
374,2023-01-09,"Bob Johnson","Wooden Bowls","Handicrafts and Home Decor",831,14,11634,Luanda,Angola,TikTok,60,4143,0.6
375,2023-01-10,"Denis Kombe","African Hair Care Products","Fashion and Accessories",907,7,6349,Nairobi,Kenya,Facebook,50,3722,0.9
376,2023-01-11,"Bob Johnson","African Hair Care Products","Fashion and Accessories",571,13,7423,Nairobi,Kenya,X_Twitter,65,1373,0.5
377,2023-01-12,"John Doe","Maasai Shuka","Fashion and Accessories",669,7,4683,Johannesburg,"South Africa",Instagram,55,2215,0.8
378,2023-01-13,"Alice Lee","African Hair Care Products","Fashion and Accessories",656,12,7872,Nairobi,Kenya,X_Twitter,65,1621,0.5
379,2023-01-14,"Bob Johnson","Wooden Bowls","Handicrafts and Home Decor",872,8,6976,Nairobi,Kenya,Instagram,55,2831,0.8
380,2023-01-15,"Denis Kombe","African Hair Care Products","Fashion and Accessories",553,14,7742,Luanda,Angola,X_Twitter,65,1716,0.5
381,2023-01-16,"Bob Johnson","African Hair Care Products","Fashion and Accessories",958,6,5748,Luanda,Angola,X_Twitter,65,1779,0.5
382,2023-01-17,"Denis Kombe","Maasai Shuka","Fashion and Accessories",761,5,3805,Luanda,Angola,YouTube,70,4427,0.2
383,2023-01-18,"Denis Kombe","Chai Tea","Food and Beverages",733,7,5131,Lagos,Nigeria,X_Twitter,65,2739,0.5
384,2023-01-19,"Bob Johnson","Kikoy Throw","Fashion and Accessories",508,12,6096,"Dar es Salaam",Tanzania,YouTube,70,4774,0.2
385,2023-01-20,"Bob Johnson","Wooden Bowls","Handicrafts and Home Decor",815,8,6520,"Addis Ababa",Ethiopia,X_Twitter,65,1004,0.5
386,2023-01-21,"Bob Johnson","Kikoy Throw","Fashion and Accessories",592,8,4736,Accra,Ghana,X_Twitter,65,2413,0.5
387,2023-01-22,"Bob Johnson","Chai Tea","Food and Beverages",845,6,5070,"Dar es Salaam",Tanzania,TikTok,60,3184,0.6
388,2023-01-23,"Bob Johnson","Aloe Vera","Personal Care",896,10,8960,Luanda,Angola,Instagram,55,4278,0.8
389,2023-01-24,"Jane Smith","Maasai Shuka","Fashion and Accessories",530,7,3710,"Dar es Salaam",Tanzania,Instagram,55,1934,0.8
390,2023-01-25,"John Doe","Maasai Shuka","Fashion and Accessories",874,8,6992,Nairobi,Kenya,X_Twitter,65,1595,0.5
391,2023-01-26,"Denis Kombe","Kitenge Fabric","Fashion and Accessories",655,5,3275,"Dar es Salaam",Tanzania,TikTok,60,2977,0.6
392,2023-01-27,"John Doe","Kikoy Throw","Fashion and Accessories",555,5,2775,"Addis Ababa",Ethiopia,YouTube,70,2205,0.2
393,2023-01-28,"Bob Johnson","Maasai Shuka","Fashion and Accessories",711,7,4977,Nairobi,Kenya,YouTube,70,900,0.2
394,2023-01-29,"Bob Johnson","Aloe Vera","Personal Care",938,7,6566,"Dar es Salaam",Tanzania,YouTube,70,1808,0.2
395,2023-01-30,"John Doe","Kikoy Throw","Fashion and Accessories",781,9,7029,"Dar es Salaam",Tanzania,YouTube,70,4365,0.2
396,2023-01-31,"Jane Smith","Maasai Shuka","Fashion and Accessories",674,13,8762,Lagos,Nigeria,Facebook,50,3429,0.9
397,2023-02-01,"John Doe","Maasai Shuka","Fashion and Accessories",993,14,13902,Lagos,Nigeria,TikTok,60,3291,0.6
398,2023-02-02,"Denis Kombe","Chai Tea","Food and Beverages",931,7,6517,Luanda,Angola,YouTube,70,3961,0.2
399,2023-02-03,"Denis Kombe","Wooden Bowls","Handicrafts and Home Decor",542,12,6504,"Addis Ababa",Ethiopia,TikTok,60,2863,0.6
