CustomerID,OrderDate,Salesperson,ProductName,ProductCategory,Quantity,UnitPrice_In_Dollars,TotalPrice_In_Dollars,City,Country,Channel,Spend,LeadsGenerated,ConversionRate
15367651-78cc-4a1b-983b-5a216c9f8ec1,5/27/2022,  bob JohNson, masaiShuka,Fashion and Accessories,606,9,144,Johannesburg,South Africa,Facebook,69.86768901,2870,0.074
6257276b-a84e-4e15-af32-d8bd2496bf17,5/28/2022,  bob JohNson,African Hair Care Products,Personal Care,981,11,116,Lagos,Ethiopia,Facebook,149.401082,3439,0.068
cc034ff4-b548-44ea-acae-0281d311b93d,5/29/2022,  bob JohNson, masaiShuka,Food and Beverages,678,6,77,Luanda, TanZania,TikTok,156.035154,1710,0.072
1b08aedb-47d0-497c-a11a-1203eca72850,5/30/2022,Bob Johnson,African Hair Care Products,Handicrafts and Home Decor,640,8,142,Johannesburg,Kenya,X_Twitter,157.0042297,4996,0.088
9b256e2a-c379-4f37-b6a4-999ea2a254d4,5/31/2022,  bob JohNson,Chai Tea,Fashion and Accessories,716,14,91,Johannesburg,South Africa,X_Twitter,93.9029827,4932,0.084
8e8d6580-40a8-4376-9d77-5091038487ef,6/1/2022,denisKombe,Kikoy Throw,Food and Beverages,898,10,135,Nairobi,Ghana,TikTok,96.26709619,3752,0.086
6fd6ec44-27ed-4995-8cbc-76631df4b3ec,6/2/2022,denisKombe,African Hair Care Products,Food and Beverages,912,6,55,Dar es Salaam,Ethiopia,TikTok,154.3526967,3017,0.097
4ef863fb-5737-4037-bd75-2d2b421f7e4e,6/3/2022,  bob JohNson, masaiShuka,Fashion and Accessories,572,7,146,Lagos,Kenya,YouTube,128.1804082,3207,0.09
c80e2da8-adc6-4624-98ea-640c5cc5da11,6/4/2022,Bob Johnson,Wooden Bowls,Food and Beverages,584,14,123,,Angola,X_Twitter,112.6592426,2911,0.065
b759f877-cafb-4514-b963-504847016eea,6/5/2022,  bob JohNson,Kitenge Fabric,Food and Beverages,934,10,88,Nairobi,Nigeria,YouTube,93.9933023,2569,0.085
9672d65f-1953-47eb-8836-e80ad21447d1,6/6/2022,Bob Johnson,Chai Tea,Food and Beverages,730,12,138,Accra,Ghana,TikTok,91.10254438,717,0.058
c05b956a-ebac-40ab-86ca-eed647b7786b,6/7/2022,Bob Johnson,Maasai Shuka,Food and Beverages,613,6,111,Johannesburg,Ghana,Instagram,116.9076791,3530,0.051
058109ba-a615-4062-8aa7-74cafe9cc339,6/8/2022,denisKombe,Kitenge Fabric,Fashion and Accessories,797,9,77,,Ghana,TikTok,93.32539303,3478,0.061
eb17a095-f4e4-493a-bdac-8cfe14f1e29c,6/9/2022, Alice Lee,Sukuma Wiki,Food and Beverages,865,6,60,,Nigeria,TikTok,87.10643232,2331,0.086
c648fdcb-8376-46a2-a2e6-561a4fbfe804,6/10/2022,denisKombe,African Hair Care Products,Personal Care,807,10,108,Accra,Angola,Instagram,109.8381837,1201,0.066
254f7e4a-b00c-4300-abe1-3fe47000226e,6/11/2022,Bob Johnson,Kikoy Throw,Handicrafts and Home Decor,986,12,122,,Ethiopia,Facebook,76.15990899,2734,0.076
e27347fe-5d9b-4b46-92b8-d9ebb3d5269a,6/12/2022,denisKombe,Maasai Shuka,Food and Beverages,609,8,79,Johannesburg,Ghana,Facebook,140.3235608,2987,0.065
edf93b9e-748d-4717-9f64-120e96007b50,6/13/2022,Denis Kombe,Wooden Bowls,Food and Beverages,835,6,92,Lagos,Angola,Facebook,60.80360409,2677,0.085
783fa668-cbdb-47b4-95dc-ccaa6a819bac,6/14/2022,Bob Johnson,Chai Tea,Handicrafts and Home Decor,955,12,97,Nairobi,Ghana,YouTube,135.7078664,615,0.084
a1802959-aaa9-4793-8263-46531fff4ba1,6/15/2022,Jane Smith,Kikoy Throw,Handicrafts and Home Decor,690,5,130,Dar es Salaam, TanZania,Facebook,107.5545281,1787,0.099
7d92a0ee-7f25-4070-a36d-b46a8e7f3b09,6/16/2022,Denis Kombe,Sukuma Wiki,Handicrafts and Home Decor,892,14,67,Johannesburg,Angola,Instagram,65.64798416,599,0.092
6839fef4-fd1e-425e-b683-f30044f2acfa,6/17/2022,  bob JohNson,Maasai Shuka,Personal Care,746,6,141,Johannesburg,South Africa,YouTube,111.1836877,4442,0.09
f9ef7bd0-1e02-4cc2-8352-698f0ae40790,6/18/2022,denisKombe,Sukuma Wiki,Handicrafts and Home Decor,914,5,101,Accra,Ethiopia,X_Twitter,133.6180332,2537,0.069
8b94b7d6-4aa8-4590-b31a-927b5b92b821,6/19/2022,Bob Johnson,Sukuma Wiki,Food and Beverages,904,9,115,Accra,Kenya,TikTok,125.984701,2136,0.058
6aa09c15-1191-4e51-9bec-dfffeceba008,6/20/2022,Denis Kombe,African Hair Care Products,Handicrafts and Home Decor,867,11,136,Johannesburg,Ethiopia,Facebook,130.388614,3727,0.071
a901f8ef-2f68-44fd-b557-bce696d49fa8,6/21/2022,Bob Johnson, masaiShuka,Fashion and Accessories,629,9,141,Lagos,Angola,Instagram,104.6218817,1276,0.065
8863d56f-0040-4b9e-b07e-cabb2273ed45,6/22/2022, John Doe, masaiShuka,Handicrafts and Home Decor,931,10,62,Johannesburg,Nigeria,YouTube,91.06236122,3153,0.086
f3f06e5f-df90-493b-980a-9f04eff14f4e,6/23/2022, Alice Lee,Aloe Vera,Personal Care,934,13,112,Dar es Salaam,Ethiopia,Facebook,129.7741596,4791,0.091
9b9e3468-4717-4a69-b721-f376f127e23d,6/24/2022, Alice Lee,Maasai Shuka,Fashion and Accessories,869,7,131,Nairobi,Ghana,Instagram,118.808307,1706,0.093
68a33e99-4c63-4fcd-bbac-2e0658a4908e,6/25/2022,Bob Johnson,Sukuma Wiki,Handicrafts and Home Decor,898,5,80,Lagos,Ethiopia,X_Twitter,65.62500232,1656,0.088
2cb3b5c7-016a-448b-9b87-015b08af8038,6/26/2022,Jane Smith,Maasai Shuka,Handicrafts and Home Decor,808,5,71,Accra,Ethiopia,Facebook,129.7404599,1730,0.065
6154411b-f953-471d-ad0f-19c98cac3548,6/27/2022,Denis Kombe, masaiShuka,Personal Care,926,9,105,Lagos,Ghana,Instagram,80.81985857,4945,0.074
bd836e50-e360-4722-8f7a-baf55c34bffa,6/28/2022,Bob Johnson, masaiShuka,Handicrafts and Home Decor,820,14,98,Dar es Salaam,Angola,YouTube,120.6160706,534,0.067
63c06872-d9e2-4702-9813-bd8819c8aae0,6/29/2022, John Doe,Kikoy Throw,Food and Beverages,734,9,62,Johannesburg, TanZania,YouTube,137.5616594,963,0.097
bdd64ddd-4c2c-4b88-8585-f01e4cdcd26c,6/30/2022,Jane Smith,Aloe Vera,Fashion and Accessories,590,14,142,Johannesburg,Angola,Instagram,108.4259981,1091,0.065
710440b2-0f70-4bd0-90e6-086df97c0b30,7/1/2022,Jane Smith, masaiShuka,Fashion and Accessories,540,5,148,,Ghana,X_Twitter,89.12941987,1691,0.061
abe62c72-2c96-434a-b530-d32b3276d4f2,7/2/2022,Denis Kombe,Sukuma Wiki,Handicrafts and Home Decor,941,9,66,Johannesburg,Nigeria,Instagram,138.0041142,2766,0.071
44ce2bf9-1cf3-4be5-954e-19a482a64d5b,7/3/2022,Bob Johnson,Kikoy Throw,Personal Care,535,6,69,Johannesburg, TanZania,TikTok,122.9306307,825,0.076
8d9bfc75-eabc-4064-bb16-2960fb1f2742,7/4/2022,  bob JohNson,Chai Tea,Personal Care,963,9,118,Luanda,Angola,Instagram,68.19916051,1224,0.081
b4247501-4235-411e-9adf-115b508777a3,7/5/2022,Jane Smith, masaiShuka,Fashion and Accessories,848,6,109,Nairobi,Ethiopia,Facebook,120.006588,888,0.085
f3dae870-965f-4c93-a974-be7163a3de53,7/6/2022,denisKombe,Kitenge Fabric,Personal Care,896,9,53,Luanda,Ghana,Facebook,132.3471405,767,0.076
f5171ee5-5488-49b3-a89b-01b4125253bf,7/7/2022,Jane Smith,Maasai Shuka,Fashion and Accessories,821,11,134,, TanZania,Facebook,66.60901922,1826,0.096
79f33283-62e2-48cc-ae0c-b07885704a3d,7/8/2022,Jane Smith,Kitenge Fabric,Fashion and Accessories,605,7,86,Lagos, TanZania,Facebook,155.2409596,2178,0.09
5b2b654a-321d-49ed-99b7-ed1d0913454e,7/9/2022, John Doe,Aloe Vera,Food and Beverages,702,10,74,Dar es Salaam,Ghana,Facebook,82.65755101,4478,0.074
37c781c7-9da2-49a0-9396-fcac94d14c47,7/10/2022,  bob JohNson,Kikoy Throw,Fashion and Accessories,517,10,132,,Ethiopia,YouTube,112.6901536,2620,0.098
f2e660fc-3f4b-45f9-b883-5e786ca7dd5a,7/11/2022,denisKombe,Kikoy Throw,Handicrafts and Home Decor,701,9,113,Luanda,South Africa,YouTube,144.6969518,621,0.076
720f5854-64a7-4cac-bc25-a6a188ef525a,7/12/2022,Bob Johnson,Maasai Shuka,Personal Care,911,13,54,Dar es Salaam,Nigeria,X_Twitter,155.6690155,4310,0.062
c8c41c7a-520f-4319-86a5-4eea89798341,7/13/2022, John Doe,Kitenge Fabric,Fashion and Accessories,750,13,114,Nairobi,Ghana,X_Twitter,132.5218889,3739,0.099
bbaa7988-0417-4fc1-8ee8-4bec6ccd0896,7/14/2022, Alice Lee,Sukuma Wiki,Food and Beverages,514,11,115,Dar es Salaam, TanZania,TikTok,69.76300317,1121,0.08
446d0e20-4332-448a-ad52-27bcf8108ae9,7/15/2022,denisKombe,Maasai Shuka,Fashion and Accessories,798,9,93,Johannesburg,Angola,X_Twitter,63.86247588,1326,0.098
86d69b3a-8a1a-4efa-be04-bf1b83575106,7/16/2022, John Doe,Kikoy Throw,Food and Beverages,598,10,117,, TanZania,X_Twitter,96.91070104,2155,0.1
9c3ddb88-a1d9-4edb-801e-a632f02407c4,7/17/2022,Jane Smith,Chai Tea,Fashion and Accessories,600,13,118,Nairobi,Kenya,Facebook,139.3025565,1156,0.05
645b8341-1ad9-4b8f-9e47-351cac2ea3b5,7/18/2022, John Doe,Maasai Shuka,Personal Care,944,6,136,Dar es Salaam,Nigeria,Instagram,125.4760459,3779,0.054
ddd31d6b-53bd-474d-8e7f-96bef43d2d77,7/19/2022,  bob JohNson,African Hair Care Products,Fashion and Accessories,818,6,78,Dar es Salaam,Kenya,TikTok,159.6440321,4619,0.08
513bd8ad-dded-4940-861d-fe2cf5def7ab,7/20/2022,Jane Smith,Kikoy Throw,Fashion and Accessories,683,10,147,Dar es Salaam,Angola,X_Twitter,61.96273427,4917,0.057
c2226a2a-084e-44f3-ac7b-9d08c29e0f6d,7/21/2022,Jane Smith,Chai Tea,Fashion and Accessories,957,10,68,Lagos,Angola,X_Twitter,106.3545379,2944,0.098
405476b2-3ed1-4366-bc16-b0430b5f9832,7/22/2022,Bob Johnson,Kitenge Fabric,Personal Care,523,9,146,,Kenya,X_Twitter,118.9359726,2467,0.078
5fbc6d0d-bf19-47ed-87cb-54662c2e9ee4,7/23/2022,  bob JohNson,Aloe Vera,Personal Care,545,6,139,Accra,Nigeria,X_Twitter,132.7316332,1434,0.067
d9406c39-0b15-4bc8-ad52-81eeec16e566,7/24/2022,Denis Kombe,Maasai Shuka,Personal Care,713,11,79,Dar es Salaam,Ethiopia,Facebook,121.0914646,681,0.097
8c03e8fb-183b-4943-800a-67afcefab540,7/25/2022,Jane Smith,Aloe Vera,Personal Care,572,6,105,Dar es Salaam, TanZania,X_Twitter,70.33187449,2447,0.081
058f4a24-9e5f-4c28-8541-355b6db4de96,7/26/2022,Jane Smith,Aloe Vera,Personal Care,756,13,62,Nairobi,Kenya,TikTok,154.2703825,717,0.061
a9b65dad-c229-45ce-bffd-30f7b6c0ea99,7/27/2022,Jane Smith,African Hair Care Products,Personal Care,524,7,59,,Kenya,Facebook,103.3848022,3984,0.063
102aad9f-cd6c-4602-8616-94d322949e80,7/28/2022, John Doe,Kikoy Throw,Fashion and Accessories,506,8,143,Lagos,Angola,X_Twitter,117.5646038,1976,0.061
e78174cb-5737-42dc-b66f-c189319c9d6b,7/29/2022,Denis Kombe,Chai Tea,Food and Beverages,609,7,97,Nairobi,Ghana,Instagram,87.79654752,2994,0.1
b10a07f9-af75-4d18-8e02-43247c86ab3e,7/30/2022,  bob JohNson,African Hair Care Products,Personal Care,789,8,142,Lagos,South Africa,Facebook,67.23505789,2573,0.059
b25c8899-27a9-4b70-a373-22f2701ea290,7/31/2022, John Doe,Sukuma Wiki,Personal Care,644,10,141,,Kenya,YouTube,72.78206778,2479,0.086
7dab3593-5c26-41c6-aa06-1abf096382e5,8/1/2022,denisKombe,Sukuma Wiki,Personal Care,983,13,113,Accra,Angola,YouTube,159.2570449,2271,0.064
9ed83750-e96f-4a4f-b3d1-821acdb6268b,8/2/2022,Bob Johnson,Kitenge Fabric,Fashion and Accessories,946,12,67,Johannesburg,Angola,Instagram,100.9154877,4633,0.05
f98c8ddc-b6fd-45da-b5be-e03dd9c20900,8/3/2022,Bob Johnson, masaiShuka,Fashion and Accessories,925,5,108,Nairobi,Ghana,Instagram,125.4547743,4615,0.069
aa36aed9-e9f7-444a-9354-a5e4e7ea2a6c,8/4/2022,  bob JohNson,Wooden Bowls,Handicrafts and Home Decor,725,6,136,Accra,Nigeria,X_Twitter,105.6652985,4491,0.058
d33714fa-dc2a-49a7-9a6d-2afb710a9b9f,8/5/2022,  bob JohNson,Wooden Bowls,Food and Beverages,561,9,117,Dar es Salaam,Ethiopia,TikTok,143.1107812,4717,0.081
84f330db-ddf6-4ff6-8cf2-2adbab94a550,8/6/2022,  bob JohNson, masaiShuka,Fashion and Accessories,952,13,119,Lagos,Ghana,Facebook,154.1111971,1485,0.08
cabd5e43-bdb6-4c29-beec-c5989f887ee8,8/7/2022,Denis Kombe,Kikoy Throw,Fashion and Accessories,574,13,128,Accra,Ethiopia,Facebook,98.19083736,3102,0.051
fc556098-1794-4f40-a42b-938b9fad80ea,8/8/2022,Denis Kombe,African Hair Care Products,Food and Beverages,559,6,118,Nairobi,Ghana,Instagram,79.23785986,3275,0.098
3a9c8bb6-3fdc-4ad9-8a30-4e29f529db2f,8/9/2022, Alice Lee,Sukuma Wiki,Handicrafts and Home Decor,926,11,109,Dar es Salaam,Nigeria,Facebook,109.0331833,2199,0.065
12814242-5cf0-4772-a3ac-03b6068c6cbd,8/10/2022,Jane Smith,Wooden Bowls,Food and Beverages,967,12,139,Nairobi,Angola,Facebook,109.6831873,3487,0.064
28750402-6e7f-4559-985c-24a4749a2f6b,8/11/2022,denisKombe, masaiShuka,Handicrafts and Home Decor,727,8,141,Dar es Salaam, TanZania,Instagram,151.7684889,2211,0.092
0272c7d0-a3e4-42a0-8579-d6885874f71b,8/12/2022, Alice Lee,Kikoy Throw,Handicrafts and Home Decor,844,10,74,Luanda,South Africa,X_Twitter,110.3198532,636,0.1
62a339b6-698b-416d-9671-88ab2286961e,8/13/2022,  bob JohNson,Sukuma Wiki,Food and Beverages,576,10,128,Accra,Ethiopia,Facebook,80.87590711,3731,0.086
80d7a42b-5619-417a-9498-6837124d5424,8/14/2022,Jane Smith,Kikoy Throw,Fashion and Accessories,859,7,117,Accra,Kenya,Instagram,98.73898116,1659,0.055
89c3d7e8-f1a2-4bd9-9948-43cb28374c87,8/15/2022, Alice Lee,Chai Tea,Personal Care,852,11,66,Luanda,South Africa,TikTok,146.4001774,2021,0.079
7211ef71-0f81-4846-8a5d-2a270f88cbe8,8/16/2022, John Doe,Aloe Vera,Fashion and Accessories,922,8,117,Dar es Salaam,Nigeria,Facebook,125.2554703,1842,0.079
ed47b1de-819a-40b5-b404-74e285fff2c5,8/17/2022,  bob JohNson,Kikoy Throw,Fashion and Accessories,898,5,83,Accra,Ethiopia,TikTok,82.83791954,4502,0.089
710a4490-b67f-4251-9632-bb6f247cebba,8/18/2022,Denis Kombe,Kikoy Throw,Handicrafts and Home Decor,959,11,63,Lagos,South Africa,Facebook,83.95422272,3900,0.073
7a4a189d-475a-40ed-b2f0-e32be6cc449b,8/19/2022,  bob JohNson,Kitenge Fabric,Fashion and Accessories,742,5,69,Lagos,Ethiopia,Instagram,137.9178522,510,0.073
b59f2861-b415-495c-a56b-c14808810102,8/20/2022,  bob JohNson,African Hair Care Products,Food and Beverages,637,8,82,Lagos,Nigeria,X_Twitter,65.51037928,4902,0.058
c23d2cca-7c1b-4a46-a434-fd3cc79a8d93,8/21/2022, Alice Lee,Wooden Bowls,Handicrafts and Home Decor,998,9,85,Nairobi, TanZania,YouTube,135.2255897,4219,0.064
d89381d0-f30c-4c88-aeba-d75de720f53d,8/22/2022,Bob Johnson, masaiShuka,Fashion and Accessories,767,8,102,Accra,South Africa,X_Twitter,159.5035717,4754,0.096
321f1849-d32c-4904-80c1-736372eedb9e,8/23/2022,Jane Smith, masaiShuka,Fashion and Accessories,643,9,144,Lagos,Ethiopia,Instagram,137.8800955,1419,0.092
5cacc2f9-3f09-49f4-8c6c-79a232736e13,8/24/2022,  bob JohNson,Maasai Shuka,Fashion and Accessories,665,10,147,,South Africa,TikTok,80.42344895,4651,0.061
2234e863-2a23-48eb-8851-de11fe770008,8/25/2022,Denis Kombe,Aloe Vera,Personal Care,616,13,148,Accra, TanZania,X_Twitter,122.232193,3289,0.085
97cde96b-6b73-4913-a66d-eb21566d5d7d,8/26/2022,Jane Smith, masaiShuka,Fashion and Accessories,599,8,139,Accra,Nigeria,TikTok,159.492181,1179,0.071
cbf6c5cb-231b-45bc-8f33-99c4becb5953,8/27/2022,Denis Kombe,Kikoy Throw,Food and Beverages,947,10,60,Nairobi,South Africa,Instagram,105.6053105,3060,0.097
7294bc3e-b219-48f5-abef-9c4d6a376c98,8/28/2022,Jane Smith,Aloe Vera,Fashion and Accessories,959,6,132,Accra,Kenya,TikTok,87.04873327,4665,0.071
3ea7ea23-3e23-4d0e-aeba-f41f0a02fde3,8/29/2022, Alice Lee,Kitenge Fabric,Handicrafts and Home Decor,981,14,116,Accra,Ghana,X_Twitter,133.1729496,3476,0.088
68f0c5af-7ed9-4b27-a6ac-e7026bc69bca,8/30/2022, Alice Lee,Wooden Bowls,Handicrafts and Home Decor,944,8,92,Johannesburg,South Africa,Instagram,123.077203,2621,0.062
d83d3056-938a-4a30-8050-76862e1eb8e2,8/31/2022, John Doe,Chai Tea,Personal Care,513,7,61,Nairobi,Kenya,Facebook,129.591466,2326,0.085
2c54d2b7-1e54-4f2e-90ab-5de4e7bd6334,9/1/2022,Denis Kombe,Sukuma Wiki,Handicrafts and Home Decor,821,13,121,Accra,Ghana,X_Twitter,115.1868004,4297,0.078
88384704-7145-43aa-a679-42222b2960f0,9/2/2022, Alice Lee,Kikoy Throw,Fashion and Accessories,690,13,62,Nairobi,Kenya,YouTube,131.8061944,2482,0.053
54df0167-0666-4719-89d7-c6843ebf5372,9/3/2022, John Doe,Aloe Vera,Personal Care,619,9,91,Dar es Salaam, TanZania,TikTok,92.5221139,3864,0.051
cd0a3d6a-5e99-4ee8-8e52-4d25e6f3cef6,9/4/2022, Alice Lee,Kitenge Fabric,Fashion and Accessories,507,7,136,Nairobi,Kenya,Facebook,75.80039136,1920,0.07
11569245-31e3-453b-871c-70e6f9567760,9/5/2022,denisKombe,Wooden Bowls,Handicrafts and Home Decor,617,12,105,, TanZania,X_Twitter,65.00082453,2641,0.079
e8aac153-c288-492f-a775-ff0495787bb3,9/6/2022,Jane Smith,Kikoy Throw,Handicrafts and Home Decor,519,7,77,Lagos,Ethiopia,Instagram,67.4964204,2342,0.06
a6c18123-956a-49d8-b093-b6bf967b9995,9/7/2022,Denis Kombe,Wooden Bowls,Personal Care,845,14,112,Dar es Salaam,Ghana,Instagram,87.9041318,3817,0.088
b593faa3-a628-4bed-ab1d-5574803a87bb,9/8/2022,Jane Smith,Kitenge Fabric,Personal Care,830,9,134,Lagos,Ethiopia,Facebook,63.49909385,3309,0.096
368f3ed2-d3aa-456b-9ac1-c7a5cca1df73,9/9/2022, John Doe,Kikoy Throw,Handicrafts and Home Decor,712,5,132,Lagos,Nigeria,X_Twitter,159.8017383,4453,0.083
0894d820-98bb-4ea3-903b-38ece43aa990,9/10/2022,Jane Smith,Kikoy Throw,Handicrafts and Home Decor,830,14,84,Nairobi, TanZania,X_Twitter,77.18828054,611,0.097
914c37de-1d37-4fd4-a1ae-2f711dc5f08c,9/11/2022, Alice Lee,Chai Tea,Food and Beverages,755,10,64,,Nigeria,Facebook,91.17665283,4666,0.1
cfd78ccd-6d04-45d0-943b-5ff0ba8aff40,9/12/2022,  bob JohNson, masaiShuka,Food and Beverages,586,12,56,Lagos,South Africa,Instagram,88.50745687,3808,0.056
68c7d77c-f9b0-4846-bf06-b87c8fa04efe,9/13/2022,  bob JohNson, masaiShuka,Handicrafts and Home Decor,798,9,112,Lagos,South Africa,Facebook,131.2481807,1208,0.066
6722c7d0-2b49-4bff-beff-5bdd20e005a5,9/14/2022,Denis Kombe,Kikoy Throw,Food and Beverages,581,13,121,Johannesburg, TanZania,Instagram,114.9013082,786,0.097
1be84d3d-4828-46c9-82b9-80103583b8ca,9/15/2022,  bob JohNson,Maasai Shuka,Personal Care,935,13,109,Accra,Angola,YouTube,132.0408049,3056,0.051
9f02a4af-7a93-4443-a10e-28dcf03e3bc5,9/16/2022,  bob JohNson,Kitenge Fabric,Food and Beverages,699,9,110,Dar es Salaam,South Africa,X_Twitter,124.5422902,4725,0.06
bc626254-714d-4015-95c2-9d2f33aa2fe8,9/17/2022,denisKombe, masaiShuka,Fashion and Accessories,672,8,56,Lagos,Ghana,YouTube,95.21497927,3283,0.087
2ff2bce6-307e-46a9-97c5-10daa1b9b510,9/18/2022, John Doe,Sukuma Wiki,Fashion and Accessories,974,13,78,Nairobi,Nigeria,Facebook,92.89846176,1004,0.087
f5316dda-b308-4a82-9287-31babc337b31,9/19/2022,Denis Kombe,Maasai Shuka,Personal Care,855,11,118,Nairobi,Kenya,TikTok,149.5887937,4261,0.087
024612fe-9f24-4dcd-9ff8-f3b58833321c,9/20/2022,Jane Smith,Maasai Shuka,Handicrafts and Home Decor,682,14,54,Johannesburg,South Africa,Facebook,133.0276879,4299,0.071
7b161780-67e1-41b9-a540-576483551997,9/21/2022,Jane Smith,Chai Tea,Fashion and Accessories,698,12,103,Dar es Salaam, TanZania,Instagram,127.7362664,2055,0.06
c382a706-1020-488a-b412-bb2c49a321eb,9/22/2022, Alice Lee, masaiShuka,Handicrafts and Home Decor,678,13,87,Luanda,Ethiopia,Facebook,93.23907327,3695,0.071
58e91493-7de3-404f-9fcc-26a84e81ca15,9/23/2022,  bob JohNson,Wooden Bowls,Food and Beverages,929,5,98,,Ghana,TikTok,111.8669197,3119,0.091
32c20f2a-3db3-4b48-a36e-17e089484d73,9/24/2022,Jane Smith,Kikoy Throw,Handicrafts and Home Decor,598,12,91,Johannesburg,Ethiopia,Facebook,158.1305781,1800,0.091
a834c7c7-4044-4e87-8804-b160807ede3d,9/25/2022, John Doe,Wooden Bowls,Handicrafts and Home Decor,915,11,65,Dar es Salaam,South Africa,X_Twitter,86.00946731,2125,0.057
eb07c1e0-4080-4c61-a36d-15492429854c,9/26/2022,Denis Kombe, masaiShuka,Food and Beverages,824,13,129,Johannesburg,Kenya,Facebook,104.2660591,2749,0.067
a1bc3c39-7fd2-4417-9243-7a77467a6a79,9/27/2022,  bob JohNson,Chai Tea,Fashion and Accessories,537,6,126,Johannesburg,Ghana,Facebook,140.5606471,836,0.059
3ce5ceec-ce9a-4ddb-93fc-fb0a1c8c0bac,9/28/2022,Bob Johnson,Kikoy Throw,Handicrafts and Home Decor,878,14,55,Nairobi,Kenya,Facebook,118.926129,3397,0.065
2941a245-1179-4907-ba50-a66eaa68ec9c,9/29/2022, John Doe,African Hair Care Products,Food and Beverages,936,13,120,Johannesburg,Nigeria,TikTok,70.2050531,829,0.086
e3454971-e4dd-4dae-9450-75a43d38e2f4,9/30/2022, Alice Lee,Wooden Bowls,Personal Care,807,10,114,Luanda,South Africa,X_Twitter,157.8843317,3563,0.054
5d2795fb-086c-4158-817a-896d1e0c7cf6,10/1/2022,Denis Kombe,Sukuma Wiki,Fashion and Accessories,960,7,141,Johannesburg,Angola,TikTok,105.4601617,1811,0.089
f7027ec6-2164-418d-bf7d-056220d49715,10/2/2022,Denis Kombe,Aloe Vera,Food and Beverages,893,6,121,Luanda, TanZania,TikTok,158.7657353,2050,0.077
e7872819-d8a6-49df-a549-003d06b1c969,10/3/2022,Jane Smith,Kikoy Throw,Fashion and Accessories,967,13,117,Lagos,Kenya,Instagram,132.4773145,1935,0.065
74d79f05-9ed3-4b71-8821-e0f3bb2e8e1e,10/4/2022,Bob Johnson,Aloe Vera,Personal Care,697,11,146,Accra,Angola,X_Twitter,73.90131301,706,0.098
c7ea013c-9159-471a-93bf-52a65a9bf657,10/5/2022, John Doe,Kitenge Fabric,Handicrafts and Home Decor,985,12,110,Dar es Salaam, TanZania,X_Twitter,125.6071211,3566,0.072
d100a562-6562-4f4e-9535-c9160486073f,10/6/2022,denisKombe,Wooden Bowls,Food and Beverages,793,9,91,Lagos,Nigeria,TikTok,106.6647679,2359,0.051
3ec6bcb2-aa6d-4a0e-b275-e51231e0feb3,10/7/2022,Jane Smith,Maasai Shuka,Personal Care,995,10,130,, TanZania,YouTube,115.9150324,3938,0.065
3b5cdb1e-5234-4812-bc4d-962922309014,10/8/2022, Alice Lee,Aloe Vera,Food and Beverages,876,10,143,,Ghana,Facebook,64.97034706,4748,0.096
81b73659-b555-46f3-9182-c4fbfc26bab5,10/9/2022,Jane Smith,Aloe Vera,Personal Care,634,7,115,,Kenya,X_Twitter,122.9832417,1361,0.079
3407c6c4-7f74-4e62-a9e7-82072a8c483a,10/10/2022, John Doe, masaiShuka,Personal Care,897,6,69,Dar es Salaam,Kenya,X_Twitter,105.0895412,2678,0.092
8edfd5fb-b0ef-4ac7-971f-9126e97fb14b,10/11/2022, John Doe,Wooden Bowls,Personal Care,577,6,71,,Kenya,X_Twitter,60.25419492,4261,0.052
d5baed60-de32-41c5-8d55-20b1a7a1e788,10/12/2022, Alice Lee,Wooden Bowls,Handicrafts and Home Decor,941,14,94,Lagos,Ethiopia,Facebook,157.3917923,1152,0.055
d5a25c0b-1e6f-41c9-964b-6a325874bcf0,10/13/2022,Bob Johnson,Wooden Bowls,Fashion and Accessories,888,7,145,Lagos,Ghana,Facebook,119.6663043,2637,0.093
369ae2a4-4b13-468d-8147-8b4640dbaa7d,10/14/2022,Jane Smith, masaiShuka,Fashion and Accessories,959,9,81,Johannesburg,Angola,Facebook,147.7202062,3715,0.084
a9e7f58d-83af-45fa-b78e-4df7289ab9ea,10/15/2022,Denis Kombe,Chai Tea,Handicrafts and Home Decor,714,12,93,Johannesburg,Ethiopia,TikTok,129.0655906,3450,0.054
6f43d1a3-8646-4296-a354-2ffdeb10a214,10/16/2022,Jane Smith,African Hair Care Products,Food and Beverages,565,8,87,Accra,South Africa,Facebook,78.05878662,549,0.085
51b12fa7-b1c1-4ca6-890c-7942cde139b2,10/17/2022,Jane Smith,Sukuma Wiki,Personal Care,536,9,136,Lagos,South Africa,TikTok,110.3030886,2167,0.081
8394f7de-f1db-48e7-850e-d1f2d9e58eee,10/18/2022, John Doe,Maasai Shuka,Personal Care,769,13,54,Dar es Salaam,Kenya,X_Twitter,84.00589837,3231,0.07
17b4189f-10e2-4fbb-aac5-80407c704d0f,10/19/2022,denisKombe, masaiShuka,Food and Beverages,759,11,106,Johannesburg,Ghana,YouTube,101.8859147,1753,0.064
520a2823-29a8-42a8-a68f-1ae69276d678,10/20/2022,denisKombe, masaiShuka,Fashion and Accessories,973,11,125,Accra,Angola,YouTube,108.5257837,2769,0.057
2c9f4488-e7cf-40b4-a38a-35904b059393,10/21/2022,denisKombe,Chai Tea,Fashion and Accessories,825,12,53,Lagos,Ethiopia,TikTok,101.2316081,1071,0.099
